orgao_sigla,entry_type,field,original,normalizado,method,score,variation_type
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CAPES,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
CENSIPAM,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
COAF,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
COAF,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CONAB,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
CVM,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FBN,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Governança e Gestão de Dados,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Segurança e Privacidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Serviços Digitais e Melhoria da Qualidade,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
FUNARTE,delivery,eixo,,Unificação de Canais Digitais,unmatched,0.0,imputado
